what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532439676017
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532439677151
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532439679018
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532439797272
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532439799749
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532439908072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532439910595
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440014738
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532440022592
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532440026562
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532440028623
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532440037295
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1532440038837
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1532440038837
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1532440038853
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1532440038884
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1532440038884
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1532440038947
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1532440041164
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532440046033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440048803
error,log,,,"Internal Error",1532440057814
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440061629
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1532440226857
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532440228968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532440229384
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532440234872
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532440236616
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532440249122
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532440249693
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440391118
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440401345
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532440527685
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440604183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440681859
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440710272
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440712400
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532440712816
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532440837041
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440907565
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440953347
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532440959107
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440967864
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440972526
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440982659
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532440992195
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532441255747
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532441264477
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532441292829
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532441294528
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532441309543
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532441310733
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532441312322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532441312509
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532441317012
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532441318643
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532441319430
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532441437903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532441440834
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532441496884
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532441497993
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532441515872
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532441518952
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532441521849
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532441530651
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532441537956
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532441540537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532441686580
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532441726068
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532441741592
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532441743688
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532441744046
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532441806483
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532441814848
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532441815066
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532441839629
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532441841243
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532441856594
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532441896273
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532441899916
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532441907626
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532441909233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532441910429
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532441916336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532441917404
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532441918969
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532441926524
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532441991160
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532441996179
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532442038019
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442048560
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442063456
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442064333
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442064734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442066154
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442066983
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.AllMarkersView",1532442070783
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442072660
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442074903
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532442077352
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532442100382
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442103372
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442144174
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1532442147525
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532442157038
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532442162439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532442178853
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1532442180247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442182393
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442183689
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532442224496
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532442225853
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532442232209
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532442233235
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1532442242657
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532442244089
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532442244428
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442248255
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1532442255033
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442277721
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442280176
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442281557
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442282187
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442338535
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532442343561
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532442346628
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532442350076
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532442352867
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1532442417256
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532442422285
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442425105
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442430506
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532442435001
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442437492
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442444708
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532442447081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442450217
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442451746
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442452602
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442458961
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442464629
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442465960
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442466656
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442474548
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532442475713
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532442477186
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532442478519
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532442493972
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442498021
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442512629
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1532442513740
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532442515222
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442519726
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442521517
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532442522279
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532442535254
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1532442702457
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1532442705066
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442714900
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442724503
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1532442728929
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442730784
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442776665
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442777505
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442782264
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532442803041
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442804489
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442804724
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442807095
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442808112
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532442810166
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532442812073
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442812498
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442814134
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442815065
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442815958
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532442821328
